X,Y,DEPTH (m),-1,Z
541937.172,711136.413,13.71,-1,-13.71
541937.503,711136.554,13.75,-1,-13.75
541937.835,711136.696,13.64,-1,-13.64
541938.166,711136.837,13.58,-1,-13.58
541938.498,711136.979,13.58,-1,-13.58
541938.83,711137.12,13.67,-1,-13.67
541939.161,711137.262,13.54,-1,-13.54
541939.493,711137.403,13.75,-1,-13.75
541939.825,711137.545,13.76,-1,-13.76
541940.156,711137.686,13.75,-1,-13.75
541940.488,711137.828,13.67,-1,-13.67
541940.819,711137.969,13.72,-1,-13.72
541941.151,711138.111,13.88,-1,-13.88
541941.483,711138.252,13.72,-1,-13.72
541941.814,711138.394,13.66,-1,-13.66
541942.146,711138.536,13.63,-1,-13.63
541942.478,711138.677,13.94,-1,-13.94
541942.809,711138.818,13.65,-1,-13.65
541943.141,711138.96,13.59,-1,-13.59
541943.473,711139.101,13.77,-1,-13.77
541943.804,711139.243,13.73,-1,-13.73
541944.136,711139.384,13.65,-1,-13.65
541944.467,711139.526,13.67,-1,-13.67
541944.799,711139.667,13.7,-1,-13.7
541945.131,711139.809,13.73,-1,-13.73
541945.462,711139.95,13.69,-1,-13.69
541945.794,711140.092,13.91,-1,-13.91
541946.059,711140.219,13.98,-1,-13.98
541946.324,711140.346,14,-1,-14
541946.589,711140.473,13.81,-1,-13.81
541946.853,711140.599,13.93,-1,-13.93
541947.118,711140.726,13.94,-1,-13.94
541947.383,711140.853,13.91,-1,-13.91
541947.648,711140.98,14.32,-1,-14.32
541947.913,711141.107,14.11,-1,-14.11
541948.178,711141.234,13.94,-1,-13.94
541948.442,711141.36,13.91,-1,-13.91
541948.707,711141.487,13.9,-1,-13.9
541948.972,711141.614,13.96,-1,-13.96
541949.237,711141.741,13.87,-1,-13.87
541949.502,711141.868,13.83,-1,-13.83
541949.767,711141.995,14.25,-1,-14.25
541950.032,711142.121,13.95,-1,-13.95
541950.296,711142.248,13.94,-1,-13.94
541950.561,711142.375,14.01,-1,-14.01
541950.826,711142.502,14.33,-1,-14.33
541951.091,711142.629,14.12,-1,-14.12
541951.356,711142.756,14.07,-1,-14.07
541951.621,711142.883,14.07,-1,-14.07
541951.885,711143.009,14.2,-1,-14.2
541952.15,711143.136,14.09,-1,-14.09
541952.415,711143.263,14.02,-1,-14.02
541952.68,711143.39,14.33,-1,-14.33
541952.945,711143.517,14.23,-1,-14.23
541953.21,711143.644,14.1,-1,-14.1
541953.474,711143.77,14.25,-1,-14.25
541953.739,711143.897,14.46,-1,-14.46
541954.004,711144.024,14.21,-1,-14.21
541954.269,711144.151,14.3,-1,-14.3
541956.478,711148.298,15.9,-1,-15.9
541958.686,711152.445,15.81,-1,-15.81
541958.538,711152.648,15.64,-1,-15.64
541958.391,711152.85,15.74,-1,-15.74
541958.243,711153.053,15.75,-1,-15.75
541958.096,711153.255,15.65,-1,-15.65
541957.948,711153.458,15.64,-1,-15.64
541957.8,711153.66,15.74,-1,-15.74
541957.653,711153.863,15.89,-1,-15.89
541957.505,711154.065,16.04,-1,-16.04
541957.358,711154.268,16.54,-1,-16.54
541957.21,711154.47,16.95,-1,-16.95
541957.062,711154.673,16.39,-1,-16.39
541956.915,711154.875,16.42,-1,-16.42
541956.767,711155.078,16.72,-1,-16.72
541956.62,711155.28,16.59,-1,-16.59
541956.472,711155.483,16.39,-1,-16.39
541956.324,711155.686,16.75,-1,-16.75
541956.177,711155.888,16.76,-1,-16.76
541956.029,711156.091,16.7,-1,-16.7
541955.882,711156.293,16.75,-1,-16.75
541955.734,711156.496,16.86,-1,-16.86
541955.586,711156.698,16.78,-1,-16.78
541955.439,711156.901,16.69,-1,-16.69
541955.291,711157.103,16.35,-1,-16.35
541955.144,711157.306,16.32,-1,-16.32
541954.996,711157.508,16.61,-1,-16.61
541954.848,711157.711,16.55,-1,-16.55
541954.701,711157.913,16.51,-1,-16.51
541954.553,711158.116,16.48,-1,-16.48
541954.406,711158.318,16.44,-1,-16.44
541954.258,711158.521,16.37,-1,-16.37
541954.031,711158.625,16.38,-1,-16.38
541953.803,711158.729,16.32,-1,-16.32
541953.576,711158.834,16.26,-1,-16.26
541953.349,711158.938,16.23,-1,-16.23
541953.121,711159.042,16.11,-1,-16.11
541952.894,711159.146,16.14,-1,-16.14
541952.666,711159.251,16.09,-1,-16.09
541952.439,711159.355,16.13,-1,-16.13
541952.212,711159.459,16.17,-1,-16.17
541951.984,711159.563,16.13,-1,-16.13
541951.757,711159.668,16.22,-1,-16.22
541951.53,711159.772,16.18,-1,-16.18
541951.302,711159.876,16.09,-1,-16.09
541951.075,711159.98,16.14,-1,-16.14
541950.848,711160.085,16.14,-1,-16.14
541950.62,711160.189,16.14,-1,-16.14
541950.393,711160.293,16.18,-1,-16.18
541950.165,711160.397,16.07,-1,-16.07
541949.938,711160.501,16.12,-1,-16.12
541949.711,711160.606,16.04,-1,-16.04
541949.483,711160.71,16.14,-1,-16.14
541949.256,711160.814,16.1,-1,-16.1
541949.029,711160.918,16.26,-1,-16.26
541948.801,711161.023,16.13,-1,-16.13
541948.574,711161.127,16.04,-1,-16.04
541948.346,711161.231,16.21,-1,-16.21
541948.119,711161.335,16.34,-1,-16.34
541947.892,711161.44,16.32,-1,-16.32
541947.664,711161.544,16.32,-1,-16.32
541947.437,711161.648,16.32,-1,-16.32
541947.187,711161.689,16.41,-1,-16.41
541946.938,711161.731,16.8,-1,-16.8
541946.688,711161.772,16.87,-1,-16.87
541946.438,711161.814,16.8,-1,-16.8
541946.188,711161.855,17.09,-1,-17.09
541945.939,711161.897,16.77,-1,-16.77
541945.689,711161.938,16.82,-1,-16.82
541945.439,711161.979,16.76,-1,-16.76
541945.189,711162.021,16.73,-1,-16.73
541944.94,711162.062,16.67,-1,-16.67
541944.69,711162.104,16.7,-1,-16.7
541944.44,711162.145,16.28,-1,-16.28
541944.19,711162.186,16.51,-1,-16.51
541943.941,711162.228,16.6,-1,-16.6
541943.691,711162.269,16.37,-1,-16.37
541943.441,711162.311,16.39,-1,-16.39
541943.191,711162.352,16.23,-1,-16.23
541942.942,711162.394,16.32,-1,-16.32
541942.692,711162.435,16.39,-1,-16.39
541942.442,711162.476,16.44,-1,-16.44
541942.192,711162.518,16.43,-1,-16.43
541941.943,711162.559,16.46,-1,-16.46
541941.693,711162.601,16.57,-1,-16.57
541941.443,711162.642,16.84,-1,-16.84
541941.193,711162.683,16.89,-1,-16.89
541940.944,711162.725,17.27,-1,-17.27
541940.694,711162.766,16.8,-1,-16.8
541940.444,711162.808,16.73,-1,-16.73
541940.194,711162.849,16.7,-1,-16.7
541939.945,711162.891,16.7,-1,-16.7
541939.695,711162.932,16.59,-1,-16.59
541939.412,711162.932,16.71,-1,-16.71
541939.13,711162.932,16.59,-1,-16.59
541938.847,711162.931,16.53,-1,-16.53
541938.565,711162.931,16.57,-1,-16.57
541938.282,711162.931,16.78,-1,-16.78
541937.999,711162.931,16.78,-1,-16.78
541937.717,711162.93,16.76,-1,-16.76
541937.434,711162.93,16.93,-1,-16.93
541937.152,711162.93,16.96,-1,-16.96
541936.869,711162.93,17.16,-1,-17.16
541936.586,711162.929,17.01,-1,-17.01
541936.304,711162.929,17.04,-1,-17.04
541936.021,711162.929,16.8,-1,-16.8
541935.739,711162.929,16.76,-1,-16.76
541935.456,711162.929,16.61,-1,-16.61
541935.173,711162.928,16.5,-1,-16.5
541934.891,711162.928,16.32,-1,-16.32
541934.608,711162.928,16.28,-1,-16.28
541934.326,711162.928,16.29,-1,-16.29
541934.043,711162.927,16.12,-1,-16.12
541933.76,711162.927,16.17,-1,-16.17
541933.478,711162.927,16.23,-1,-16.23
541933.195,711162.927,16.26,-1,-16.26
541932.913,711162.926,16.39,-1,-16.39
541932.63,711162.926,16.78,-1,-16.78
541932.347,711162.926,16.64,-1,-16.64
541932.065,711162.926,16.51,-1,-16.51
541931.782,711162.925,16.68,-1,-16.68
541931.5,711162.925,16.73,-1,-16.73
541931.217,711162.925,16.68,-1,-16.68
541930.916,711162.888,16.77,-1,-16.77
541930.615,711162.851,16.71,-1,-16.71
541930.314,711162.814,16.63,-1,-16.63
541930.013,711162.777,16.53,-1,-16.53
541929.712,711162.74,16.5,-1,-16.5
541929.411,711162.703,16.39,-1,-16.39
541929.11,711162.666,16.23,-1,-16.23
541928.809,711162.628,16.39,-1,-16.39
541928.508,711162.591,16.32,-1,-16.32
541928.207,711162.554,16.45,-1,-16.45
541927.906,711162.517,16.48,-1,-16.48
541927.605,711162.48,16.47,-1,-16.47
541927.304,711162.443,16.46,-1,-16.46
541927.003,711162.406,16.48,-1,-16.48
541926.702,711162.369,16.95,-1,-16.95
541926.401,711162.332,16.55,-1,-16.55
541926.1,711162.295,16.48,-1,-16.48
541925.799,711162.258,16.44,-1,-16.44
541925.498,711162.221,16.48,-1,-16.48
541925.197,711162.184,16.3,-1,-16.3
541924.896,711162.147,16.36,-1,-16.36
541924.595,711162.11,16.3,-1,-16.3
541924.294,711162.072,16.21,-1,-16.21
541923.993,711162.035,16.17,-1,-16.17
541923.692,711161.998,16.19,-1,-16.19
541923.391,711161.961,16.3,-1,-16.3
541923.09,711161.924,16.36,-1,-16.36
541922.789,711161.887,16.32,-1,-16.32
541922.488,711161.85,16.34,-1,-16.34
541922.187,711161.813,16.3,-1,-16.3
541918.87,711161.12,16.16,-1,-16.16
541915.553,711160.427,16.21,-1,-16.21
541912.236,711159.733,16.2,-1,-16.2
541908.919,711159.04,16.17,-1,-16.17
541908.663,711158.98,16.2,-1,-16.2
541908.408,711158.921,16.21,-1,-16.21
541908.152,711158.861,16.19,-1,-16.19
541907.897,711158.802,16.11,-1,-16.11
541907.641,711158.742,16.09,-1,-16.09
541907.385,711158.682,16.07,-1,-16.07
541907.13,711158.623,16,-1,-16
541906.874,711158.563,16.04,-1,-16.04
541906.618,711158.503,16.14,-1,-16.14
541906.363,711158.444,15.9,-1,-15.9
541906.107,711158.384,16.13,-1,-16.13
541905.852,711158.325,16.05,-1,-16.05
541905.596,711158.265,16.02,-1,-16.02
541905.34,711158.205,15.91,-1,-15.91
541905.085,711158.146,16.14,-1,-16.14
541904.829,711158.086,15.87,-1,-15.87
541904.574,711158.027,15.82,-1,-15.82
541904.318,711157.967,15.84,-1,-15.84
541904.062,711157.907,15.84,-1,-15.84
541903.807,711157.848,15.83,-1,-15.83
541903.551,711157.788,15.8,-1,-15.8
541903.296,711157.729,15.79,-1,-15.79
541903.04,711157.669,16.03,-1,-16.03
541902.784,711157.609,15.83,-1,-15.83
541902.529,711157.55,15.93,-1,-15.93
541902.273,711157.49,16.22,-1,-16.22
541902.017,711157.43,16.34,-1,-16.34
541901.762,711157.371,16.23,-1,-16.23
541901.506,711157.311,16.01,-1,-16.01
541901.251,711157.252,16.21,-1,-16.21
541900.995,711157.192,16.6,-1,-16.6
541900.754,711157.128,16.38,-1,-16.38
541900.512,711157.065,16.01,-1,-16.01
541900.271,711157.001,16.53,-1,-16.53
541900.029,711156.937,16.32,-1,-16.32
541899.788,711156.873,15.94,-1,-15.94
541899.546,711156.81,16.25,-1,-16.25
541899.305,711156.746,15.92,-1,-15.92
541899.063,711156.682,16,-1,-16
541898.822,711156.618,15.88,-1,-15.88
541898.581,711156.555,16.02,-1,-16.02
541898.339,711156.491,16.38,-1,-16.38
541898.098,711156.427,16.51,-1,-16.51
541897.856,711156.364,16.14,-1,-16.14
541897.615,711156.3,16.34,-1,-16.34
541897.373,711156.236,16.3,-1,-16.3
541897.132,711156.172,16.44,-1,-16.44
541896.89,711156.109,16.32,-1,-16.32
541896.649,711156.045,16.61,-1,-16.61
541896.407,711155.981,15.98,-1,-15.98
541896.166,711155.918,16.03,-1,-16.03
541895.925,711155.854,15.96,-1,-15.96
541895.683,711155.79,16.34,-1,-16.34
541895.442,711155.726,15.86,-1,-15.86
541895.2,711155.663,16.23,-1,-16.23
541894.959,711155.599,15.96,-1,-15.96
541894.717,711155.535,16,-1,-16
541894.476,711155.471,16.3,-1,-16.3
541894.234,711155.408,16.28,-1,-16.28
541893.993,711155.344,16.26,-1,-16.26
541893.76,711155.258,16.43,-1,-16.43
541893.526,711155.172,16.25,-1,-16.25
541893.293,711155.086,16.34,-1,-16.34
541893.059,711154.999,16.54,-1,-16.54
541892.826,711154.913,16.23,-1,-16.23
541892.593,711154.827,15.63,-1,-15.63
541892.359,711154.741,15.84,-1,-15.84
541892.126,711154.655,15.81,-1,-15.81
541891.892,711154.569,15.39,-1,-15.39
541891.659,711154.483,15.37,-1,-15.37
541891.426,711154.397,15.33,-1,-15.33
541891.192,711154.31,15.31,-1,-15.31
541890.959,711154.224,15.31,-1,-15.31
541890.725,711154.138,15.7,-1,-15.7
541890.492,711154.052,15.2,-1,-15.2
541890.259,711153.966,15.12,-1,-15.12
541890.025,711153.88,15.09,-1,-15.09
541889.792,711153.794,15.06,-1,-15.06
541889.558,711153.707,15.68,-1,-15.68
541889.325,711153.621,15.94,-1,-15.94
541889.092,711153.535,15.82,-1,-15.82
541888.858,711153.449,15.96,-1,-15.96
541888.625,711153.363,16.05,-1,-16.05
541888.391,711153.277,15.91,-1,-15.91
541888.158,711153.191,16.19,-1,-16.19
541887.925,711153.105,16.07,-1,-16.07
541887.691,711153.018,15.99,-1,-15.99
541887.458,711152.932,16.09,-1,-16.09
541887.224,711152.846,16.27,-1,-16.27
541886.991,711152.76,15.82,-1,-15.82
541886.745,711152.692,16.07,-1,-16.07
541886.5,711152.625,15.94,-1,-15.94
541886.254,711152.557,16.14,-1,-16.14
541886.008,711152.489,15.86,-1,-15.86
541885.763,711152.421,16.36,-1,-16.36
541885.517,711152.354,15.6,-1,-15.6
541885.271,711152.286,15.88,-1,-15.88
541885.025,711152.218,16.01,-1,-16.01
541884.78,711152.15,16.11,-1,-16.11
541884.534,711152.083,16.07,-1,-16.07
541884.288,711152.015,16.21,-1,-16.21
541884.043,711151.947,15.96,-1,-15.96
541883.797,711151.879,16.02,-1,-16.02
541883.551,711151.812,16.14,-1,-16.14
541883.306,711151.744,16.22,-1,-16.22
541883.06,711151.676,16.11,-1,-16.11
541882.814,711151.609,16.23,-1,-16.23
541882.568,711151.541,16.28,-1,-16.28
541882.323,711151.473,16.55,-1,-16.55
541882.077,711151.405,16.53,-1,-16.53
541881.831,711151.338,16.29,-1,-16.29
541881.586,711151.27,16.28,-1,-16.28
541881.34,711151.202,16.39,-1,-16.39
541881.094,711151.134,16.21,-1,-16.21
541880.848,711151.067,16.3,-1,-16.3
541880.603,711150.999,16.43,-1,-16.43
541880.357,711150.931,16.64,-1,-16.64
541880.111,711150.863,16.66,-1,-16.66
541879.866,711150.796,16.64,-1,-16.64
541879.62,711150.728,16.62,-1,-16.62
541876.764,711149.667,16.43,-1,-16.43
541873.909,711148.605,16.32,-1,-16.32
541871.053,711147.543,16.46,-1,-16.46
541868.197,711146.482,16.41,-1,-16.41
541867.911,711146.355,16.44,-1,-16.44
541867.625,711146.228,16.45,-1,-16.45
541867.339,711146.1,16.48,-1,-16.48
541867.053,711145.973,16.45,-1,-16.45
541866.768,711145.846,16.43,-1,-16.43
541866.482,711145.719,16.32,-1,-16.32
541866.196,711145.591,16.43,-1,-16.43
541865.91,711145.464,16.48,-1,-16.48
541865.624,711145.337,16.51,-1,-16.51
541865.338,711145.21,16.51,-1,-16.51
541865.052,711145.082,16.42,-1,-16.42
541864.766,711144.955,16.39,-1,-16.39
541864.48,711144.828,16.39,-1,-16.39
541864.194,711144.701,16.37,-1,-16.37
541863.909,711144.573,16.46,-1,-16.46
541863.623,711144.446,16.44,-1,-16.44
541863.337,711144.319,16.46,-1,-16.46
541863.051,711144.192,16.41,-1,-16.41
541862.765,711144.064,16.47,-1,-16.47
541862.479,711143.937,16.48,-1,-16.48
541862.193,711143.81,16.44,-1,-16.44
541861.907,711143.683,16.5,-1,-16.5
541861.621,711143.555,16.34,-1,-16.34
541861.335,711143.428,16.43,-1,-16.43
541861.05,711143.301,16.29,-1,-16.29
541860.764,711143.174,16.41,-1,-16.41
541860.478,711143.046,16.51,-1,-16.51
541860.192,711142.919,16.54,-1,-16.54
541859.906,711142.792,16.3,-1,-16.3
541859.633,711142.679,16.53,-1,-16.53
541859.359,711142.566,16.6,-1,-16.6
541859.086,711142.453,16.57,-1,-16.57
541858.812,711142.339,16.57,-1,-16.57
541858.539,711142.226,16.44,-1,-16.44
541858.265,711142.113,16.63,-1,-16.63
541857.992,711142,16.51,-1,-16.51
541857.719,711141.887,16.61,-1,-16.61
541857.445,711141.774,16.59,-1,-16.59
541857.172,711141.661,16.55,-1,-16.55
541856.898,711141.548,16.57,-1,-16.57
541856.625,711141.434,16.52,-1,-16.52
541856.352,711141.321,16.55,-1,-16.55
541856.078,711141.208,16.62,-1,-16.62
541855.805,711141.095,16.54,-1,-16.54
541855.531,711140.982,16.57,-1,-16.57
541855.258,711140.869,16.61,-1,-16.61
541854.984,711140.756,16.55,-1,-16.55
541854.711,711140.643,16.55,-1,-16.55
541854.438,711140.529,16.57,-1,-16.57
541854.164,711140.416,16.47,-1,-16.47
541853.891,711140.303,16.5,-1,-16.5
541853.617,711140.19,16.39,-1,-16.39
541853.344,711140.077,16.44,-1,-16.44
541853.071,711139.964,16.3,-1,-16.3
541852.797,711139.851,16.23,-1,-16.23
541852.524,711139.738,16.21,-1,-16.21
541852.25,711139.624,16.21,-1,-16.21
541851.977,711139.511,16.21,-1,-16.21
541851.703,711139.398,16.29,-1,-16.29
541851.43,711139.285,16.16,-1,-16.16
541851.141,711139.18,16.38,-1,-16.38
541850.853,711139.076,16.14,-1,-16.14
541850.564,711138.971,16.21,-1,-16.21
541850.275,711138.867,16.14,-1,-16.14
541849.987,711138.762,16.2,-1,-16.2
541849.698,711138.657,16.23,-1,-16.23
541849.409,711138.553,16.22,-1,-16.22
541849.121,711138.448,16.25,-1,-16.25
541848.832,711138.344,16.25,-1,-16.25
541848.543,711138.239,16.21,-1,-16.21
541848.255,711138.134,16.19,-1,-16.19
541847.966,711138.03,16.26,-1,-16.26
541847.677,711137.925,16.21,-1,-16.21
541847.389,711137.821,16.39,-1,-16.39
541847.1,711137.716,16.21,-1,-16.21
541846.811,711137.611,16.32,-1,-16.32
541846.523,711137.507,16.45,-1,-16.45
541846.234,711137.402,16.28,-1,-16.28
541845.945,711137.298,16.39,-1,-16.39
541845.657,711137.193,16.54,-1,-16.54
541845.368,711137.088,16.48,-1,-16.48
541845.079,711136.984,16.42,-1,-16.42
541844.791,711136.879,16.44,-1,-16.44
541844.502,711136.775,16.48,-1,-16.48
541844.213,711136.67,16.43,-1,-16.43
541843.925,711136.565,16.41,-1,-16.41
541843.636,711136.461,16.39,-1,-16.39
541843.347,711136.356,16.41,-1,-16.41
541843.059,711136.252,16.34,-1,-16.34
541842.77,711136.147,16.38,-1,-16.38
541842.494,711136.036,16.28,-1,-16.28
541842.217,711135.926,16.38,-1,-16.38
541841.941,711135.815,16.26,-1,-16.26
541841.665,711135.704,16.28,-1,-16.28
541841.388,711135.593,16.21,-1,-16.21
541841.112,711135.483,16.17,-1,-16.17
541840.835,711135.372,16.18,-1,-16.18
541840.559,711135.261,16.14,-1,-16.14
541840.283,711135.15,16.1,-1,-16.1
541840.006,711135.04,16.05,-1,-16.05
541839.73,711134.929,16.03,-1,-16.03
541839.454,711134.818,15.97,-1,-15.97
541839.177,711134.707,15.81,-1,-15.81
541838.901,711134.597,15.71,-1,-15.71
541838.625,711134.486,15.76,-1,-15.76
541838.348,711134.375,15.88,-1,-15.88
541838.072,711134.265,15.52,-1,-15.52
541837.795,711134.154,15.81,-1,-15.81
541837.519,711134.043,16,-1,-16
541837.243,711133.932,15.51,-1,-15.51
541836.966,711133.822,15.75,-1,-15.75
541836.69,711133.711,15.82,-1,-15.82
541836.414,711133.6,15.82,-1,-15.82
541836.137,711133.489,16.54,-1,-16.54
541835.861,711133.379,15.76,-1,-15.76
541835.584,711133.268,15.7,-1,-15.7
541835.308,711133.157,15.77,-1,-15.77
541835.032,711133.046,15.67,-1,-15.67
541834.755,711132.936,15.73,-1,-15.73
541834.479,711132.825,15.64,-1,-15.64
541834.209,711132.72,15.77,-1,-15.77
541833.939,711132.616,15.81,-1,-15.81
541833.668,711132.511,15.74,-1,-15.74
541833.398,711132.407,15.81,-1,-15.81
541833.128,711132.302,16.36,-1,-16.36
541832.858,711132.197,15.95,-1,-15.95
541832.587,711132.093,15.79,-1,-15.79
541832.317,711131.988,15.8,-1,-15.8
541832.047,711131.884,15.85,-1,-15.85
541831.777,711131.779,15.91,-1,-15.91
541831.506,711131.674,16.45,-1,-16.45
541831.236,711131.57,15.94,-1,-15.94
541830.966,711131.465,16,-1,-16
541830.696,711131.361,16.57,-1,-16.57
541830.426,711131.256,16.77,-1,-16.77
541830.155,711131.151,16.84,-1,-16.84
541829.885,711131.047,16.62,-1,-16.62
541829.615,711130.942,16.64,-1,-16.64
541829.345,711130.838,16.69,-1,-16.69
541829.074,711130.733,16.98,-1,-16.98
541828.804,711130.628,16.66,-1,-16.66
541828.534,711130.524,16.89,-1,-16.89
541828.264,711130.419,17.07,-1,-17.07
541827.993,711130.315,17.07,-1,-17.07
541827.723,711130.21,17.07,-1,-17.07
541827.453,711130.105,17.03,-1,-17.03
541827.183,711130.001,17.05,-1,-17.05
541826.912,711129.896,17.01,-1,-17.01
541826.642,711129.792,17.2,-1,-17.2
541826.372,711129.687,17.16,-1,-17.16
541826.108,711129.582,17.22,-1,-17.22
541825.844,711129.478,17.2,-1,-17.2
541825.58,711129.373,17.23,-1,-17.23
541825.316,711129.269,17.19,-1,-17.19
541825.051,711129.164,17.26,-1,-17.26
541824.787,711129.059,17.35,-1,-17.35
541824.523,711128.955,17.23,-1,-17.23
541824.259,711128.85,17.17,-1,-17.17
541823.995,711128.746,17.29,-1,-17.29
541823.731,711128.641,17.07,-1,-17.07
541823.467,711128.536,17.09,-1,-17.09
541823.203,711128.432,17.3,-1,-17.3
541822.939,711128.327,17.01,-1,-17.01
541822.675,711128.223,17.07,-1,-17.07
541822.411,711128.118,17.03,-1,-17.03
541822.146,711128.013,17.16,-1,-17.16
541821.882,711127.909,17.23,-1,-17.23
541821.618,711127.804,17.25,-1,-17.25
541821.354,711127.7,17.27,-1,-17.27
541821.09,711127.595,17.16,-1,-17.16
541820.826,711127.49,17.11,-1,-17.11
541820.562,711127.386,17.2,-1,-17.2
541820.298,711127.281,17.23,-1,-17.23
541820.034,711127.177,17.23,-1,-17.23
541819.77,711127.072,17.05,-1,-17.05
541819.505,711126.967,17.1,-1,-17.1
541819.241,711126.863,17.26,-1,-17.26
541818.977,711126.758,17.34,-1,-17.34
541818.713,711126.654,17.14,-1,-17.14
541818.449,711126.549,17.39,-1,-17.39
541818.179,711126.432,17.11,-1,-17.11
541817.909,711126.315,17.12,-1,-17.12
541817.638,711126.198,17.23,-1,-17.23
541817.368,711126.082,17.14,-1,-17.14
541817.098,711125.965,17.16,-1,-17.16
541816.828,711125.848,17.07,-1,-17.07
541816.557,711125.731,16.97,-1,-16.97
541816.287,711125.614,17.13,-1,-17.13
541816.017,711125.497,17.17,-1,-17.17
541815.747,711125.38,17.3,-1,-17.3
541815.476,711125.263,17.09,-1,-17.09
541815.206,711125.147,17.25,-1,-17.25
541814.936,711125.03,17.25,-1,-17.25
541814.666,711124.913,16.98,-1,-16.98
541814.395,711124.796,17.07,-1,-17.07
541814.125,711124.679,17.07,-1,-17.07
541813.855,711124.562,17.22,-1,-17.22
541813.585,711124.445,17.25,-1,-17.25
541813.315,711124.329,17.16,-1,-17.16
541813.044,711124.212,17.1,-1,-17.1
541812.774,711124.095,17.09,-1,-17.09
541812.504,711123.978,17.22,-1,-17.22
541812.234,711123.861,17.22,-1,-17.22
541811.963,711123.744,17.14,-1,-17.14
541811.693,711123.627,17.23,-1,-17.23
541811.423,711123.51,17.03,-1,-17.03
541811.153,711123.394,17.14,-1,-17.14
541810.882,711123.277,17.02,-1,-17.02
541810.612,711123.16,17.23,-1,-17.23
541810.342,711123.043,17.27,-1,-17.27
541810.092,711122.924,17.19,-1,-17.19
541809.843,711122.805,17.19,-1,-17.19
541809.593,711122.686,17.36,-1,-17.36
541809.344,711122.567,17.21,-1,-17.21
541809.094,711122.448,17.04,-1,-17.04
541808.844,711122.329,17.22,-1,-17.22
541808.595,711122.21,17.32,-1,-17.32
541808.345,711122.09,17.25,-1,-17.25
541808.095,711121.971,17.17,-1,-17.17
541807.846,711121.852,17.14,-1,-17.14
541807.596,711121.733,17.14,-1,-17.14
541807.347,711121.614,17.23,-1,-17.23
